ticket_id,customer_id,product_purchased,ticket_status,ticket_priority,plan_type,customer_satisfaction_rating,sessions_baseline,sessions_recent,sessions_change,decline20
4891,CUST06768,Jira,Closed,Medium,Standard,1.0,16.0,15.0,-0.0625,False
4892,CUST03902,Bitbucket,Closed,Low,Standard,4.0,24.5,30.0,0.22448979591836737,False
4893,CUST08225,Jira,Pending Customer Response,Medium,Premium,,46.0,52.0,0.13043478260869557,False
4894,CUST00495,Loom,Pending Customer Response,High,Standard,,34.5,34.0,-0.01449275362318836,False
4895,CUST03582,Jira,Closed,High,Standard,3.0,5.0,7.5,0.5,False
4896,CUST01552,Confluence,Pending Customer Response,High,Enterprise,,16.0,11.0,-0.3125,True
4897,CUST00656,Trello,Pending Customer Response,Critical,Free,,8.0,7.0,-0.125,False
4898,CUST00668,Jira,Closed,Low,Standard,3.0,11.5,11.5,0.0,False
4899,CUST05501,Jira,Open,Low,Enterprise,,16.0,17.0,0.0625,False
4900,CUST07080,Jira,Pending Customer Response,Critical,Standard,,15.0,11.0,-0.2666666666666667,True
4901,CUST02461,Loom,Pending Customer Response,Critical,Premium,,7.0,8.0,0.1428571428571428,False
4902,CUST05969,Confluence,Closed,Medium,Standard,3.0,11.0,9.5,-0.13636363636363635,False
4903,CUST00189,Loom,Closed,Critical,Standard,5.0,12.0,6.0,-0.5,True
4904,CUST07966,Bitbucket,Open,Medium,Standard,,14.5,13.0,-0.10344827586206895,False
4905,CUST05632,Bitbucket,Pending Customer Response,Low,Premium,,21.0,22.5,0.0714285714285714,False
4906,CUST06145,Confluence,Open,Low,Standard,,10.0,15.5,0.55,False
4907,CUST01584,Bitbucket,Pending Customer Response,Medium,Standard,,27.5,28.0,0.018181818181818077,False
4908,CUST06557,Confluence,Open,High,Standard,,24.5,20.0,-0.18367346938775508,False
4909,CUST07368,Confluence,Closed,Medium,Enterprise,2.0,30.5,28.0,-0.08196721311475408,False
4910,CUST03219,Bitbucket,Closed,High,Enterprise,2.0,25.5,24.0,-0.05882352941176472,False
4911,CUST01240,Jira,Open,Low,Premium,,11.0,12.5,0.13636363636363646,False
4912,CUST02944,Bitbucket,Open,Critical,Premium,,14.0,16.0,0.1428571428571428,False
4913,CUST00013,Loom,Open,High,Standard,,11.5,12.5,0.08695652173913038,False
4914,CUST08319,Jira,Closed,Critical,Standard,2.0,9.5,11.0,0.1578947368421053,False
4915,CUST00963,Jira,Pending Customer Response,Low,Standard,,22.5,24.0,0.06666666666666665,False
4916,CUST03118,Trello,Closed,Critical,Premium,4.0,11.0,16.0,0.4545454545454546,False
4917,CUST00194,Jira,Pending Customer Response,High,Standard,,20.0,15.0,-0.25,True
4918,CUST04471,Jira,Open,Critical,Enterprise,,25.0,24.5,-0.020000000000000018,False
4919,CUST00703,Jira,Pending Customer Response,Low,Standard,,11.0,15.0,0.36363636363636354,False
4920,CUST03087,Loom,Closed,Low,Standard,2.0,12.0,16.0,0.33333333333333326,False
4921,CUST04487,Trello,Open,Critical,Free,,7.5,10.0,0.33333333333333326,False
4922,CUST05869,Loom,Pending Customer Response,Critical,Free,,6.0,4.0,-0.33333333333333337,True
4923,CUST03271,Bitbucket,Open,Critical,Standard,,14.0,15.5,0.1071428571428572,False
4924,CUST01084,Confluence,Closed,Critical,Free,4.0,14.0,11.0,-0.2142857142857143,True
4925,CUST06842,Confluence,Open,High,Standard,,18.0,16.0,-0.11111111111111116,False
4926,CUST00066,Loom,Pending Customer Response,High,Standard,,18.0,21.0,0.16666666666666674,False
4927,CUST02419,Jira,Open,Critical,Premium,,10.5,12.5,0.19047619047619047,False
4928,CUST06730,Jira,Open,Critical,Free,,19.0,21.5,0.13157894736842102,False
4929,CUST05023,Loom,Open,Low,Premium,,4.5,6.0,0.33333333333333326,False
4930,CUST01930,Loom,Closed,Medium,Enterprise,1.0,20.5,18.5,-0.09756097560975607,False
4931,CUST07648,Trello,Closed,Low,Standard,4.0,15.0,15.5,0.03333333333333344,False
4932,CUST07152,Trello,Open,Medium,Premium,,26.0,25.0,-0.038461538461538436,False
4933,CUST04369,Bitbucket,Pending Customer Response,Critical,Premium,,19.5,20.0,0.02564102564102555,False
4934,CUST05789,Trello,Closed,Critical,Standard,4.0,20.5,20.0,-0.024390243902439046,False
4935,CUST05947,Confluence,Open,Low,Standard,,8.5,10.5,0.23529411764705888,False
4936,CUST00083,Confluence,Pending Customer Response,Low,Premium,,34.5,40.0,0.1594202898550725,False
4937,CUST03105,Bitbucket,Open,Medium,Standard,,17.5,14.0,-0.19999999999999996,False
4938,CUST07717,Confluence,Pending Customer Response,Medium,Premium,,17.5,19.5,0.11428571428571432,False
4939,CUST02399,Loom,Closed,Critical,Standard,4.0,6.5,4.5,-0.3076923076923077,True
4940,CUST02529,Jira,Closed,Medium,Standard,1.0,12.5,21.0,0.6799999999999999,False
4941,CUST08114,Jira,Pending Customer Response,Critical,Standard,,11.5,11.5,0.0,False
4942,CUST08280,Loom,Open,Critical,Enterprise,,19.0,14.5,-0.23684210526315785,True
4943,CUST07281,Bitbucket,Pending Customer Response,Low,Standard,,14.0,16.0,0.1428571428571428,False
4944,CUST00555,Confluence,Pending Customer Response,Critical,Free,,6.0,9.0,0.5,False
4945,CUST05189,Trello,Pending Customer Response,Low,Free,,8.0,6.5,-0.1875,False
4946,CUST02898,Bitbucket,Closed,Medium,Enterprise,1.0,19.0,14.0,-0.26315789473684215,True
4947,CUST00870,Bitbucket,Open,High,Standard,,17.0,17.0,0.0,False
4948,CUST05004,Bitbucket,Closed,Critical,Free,1.0,4.5,2.5,-0.4444444444444444,True
4949,CUST03520,Jira,Open,Medium,Standard,,9.0,5.0,-0.4444444444444444,True
4950,CUST00558,Bitbucket,Pending Customer Response,High,Free,,14.5,17.5,0.2068965517241379,False
4951,CUST02139,Jira,Pending Customer Response,High,Free,,10.5,10.5,0.0,False
4952,CUST07566,Trello,Pending Customer Response,Critical,Premium,,27.0,22.5,-0.16666666666666663,False
4953,CUST01879,Loom,Open,Medium,Standard,,14.0,16.0,0.1428571428571428,False
4954,CUST03206,Trello,Closed,Low,Standard,2.0,15.5,14.5,-0.06451612903225812,False
4955,CUST06488,Jira,Closed,Low,Premium,1.0,19.0,20.0,0.05263157894736836,False
4956,CUST06653,Bitbucket,Closed,Medium,Enterprise,3.0,22.0,24.5,0.11363636363636354,False
4957,CUST07086,Confluence,Closed,Critical,Enterprise,2.0,68.5,68.5,0.0,False
4958,CUST00842,Bitbucket,Pending Customer Response,Medium,Premium,,7.5,13.0,0.7333333333333334,False
4959,CUST00507,Trello,Open,High,Standard,,15.5,13.5,-0.12903225806451613,False
4960,CUST03789,Loom,Pending Customer Response,High,Standard,,15.0,19.0,0.2666666666666666,False
4961,CUST01287,Bitbucket,Pending Customer Response,Low,Free,,15.0,13.0,-0.1333333333333333,False
4962,CUST00086,Trello,Open,Medium,Premium,,14.5,14.0,-0.03448275862068961,False
4963,CUST05540,Trello,Closed,Medium,Enterprise,5.0,24.0,26.5,0.10416666666666674,False
4964,CUST00242,Jira,Open,High,Standard,,29.0,24.0,-0.1724137931034483,False
4965,CUST01918,Jira,Pending Customer Response,Critical,Free,,17.5,15.5,-0.11428571428571432,False
4966,CUST06237,Confluence,Pending Customer Response,Critical,Standard,,12.0,7.0,-0.41666666666666663,True
4967,CUST03228,Bitbucket,Closed,Critical,Free,4.0,10.0,13.5,0.3500000000000001,False
4968,CUST01908,Confluence,Pending Customer Response,High,Standard,,17.0,14.0,-0.17647058823529416,False
4969,CUST03557,Jira,Closed,Critical,Standard,3.0,20.5,16.5,-0.19512195121951215,False
4970,CUST07230,Trello,Open,Low,Premium,,30.0,28.0,-0.06666666666666665,False
4971,CUST00454,Confluence,Closed,Critical,Standard,2.0,24.0,25.0,0.04166666666666674,False
4972,CUST05290,Jira,Pending Customer Response,High,Premium,,15.0,12.0,-0.19999999999999996,False
4973,CUST05476,Loom,Open,Critical,Standard,,14.0,13.5,-0.0357142857142857,False
4974,CUST03824,Jira,Pending Customer Response,High,Enterprise,,39.0,41.0,0.05128205128205132,False
4975,CUST03958,Bitbucket,Closed,Medium,Premium,1.0,13.5,14.0,0.03703703703703698,False
4976,CUST02934,Bitbucket,Closed,High,Free,1.0,17.5,17.0,-0.02857142857142858,False
4977,CUST05340,Bitbucket,Closed,Low,Standard,1.0,12.5,12.5,0.0,False
4978,CUST04379,Loom,Pending Customer Response,High,Premium,,26.0,31.0,0.1923076923076923,False
4979,CUST00014,Trello,Open,Critical,Enterprise,,15.5,16.5,0.06451612903225801,False
4980,CUST08049,Loom,Open,High,Standard,,4.5,6.5,0.4444444444444444,False
4981,CUST06401,Loom,Closed,Critical,Standard,2.0,14.0,11.5,-0.1785714285714286,False
4982,CUST06632,Loom,Closed,High,Free,2.0,4.5,5.5,0.22222222222222232,False
4983,CUST01332,Bitbucket,Open,Critical,Enterprise,,19.0,19.5,0.026315789473684292,False
4984,CUST04060,Loom,Open,Low,Standard,,10.5,9.0,-0.1428571428571429,False
4985,CUST03671,Bitbucket,Pending Customer Response,Low,Standard,,17.5,15.5,-0.11428571428571432,False
4986,CUST00800,Bitbucket,Closed,Critical,Enterprise,3.0,44.5,45.0,0.011235955056179803,False
4987,CUST06211,Jira,Open,Critical,Standard,,12.5,14.5,0.15999999999999992,False
4988,CUST04646,Trello,Pending Customer Response,Medium,Premium,,19.5,19.5,0.0,False
4989,CUST03533,Trello,Open,Low,Standard,,15.5,20.0,0.29032258064516125,False
4990,CUST04682,Trello,Closed,Critical,Standard,2.0,8.5,10.0,0.17647058823529416,False
4991,CUST05032,Bitbucket,Closed,Medium,Enterprise,3.0,13.0,14.0,0.07692307692307687,False
4992,CUST05578,Confluence,Pending Customer Response,High,Premium,,13.0,15.0,0.15384615384615374,False
4993,CUST02177,Jira,Closed,Low,Free,5.0,11.5,5.5,-0.5217391304347826,True
4994,CUST06095,Jira,Closed,Low,Enterprise,4.0,21.0,18.5,-0.11904761904761907,False
4995,CUST05762,Bitbucket,Open,Critical,Premium,,19.0,14.5,-0.23684210526315785,True
4996,CUST06017,Jira,Open,High,Standard,,10.0,3.5,-0.65,True
4997,CUST01178,Jira,Closed,Medium,Premium,4.0,32.5,42.5,0.3076923076923077,False
4998,CUST05932,Bitbucket,Open,Medium,Standard,,20.0,19.5,-0.025000000000000022,False
4999,CUST05125,Trello,Pending Customer Response,Critical,Standard,,15.5,17.0,0.09677419354838701,False
5000,CUST02135,Jira,Pending Customer Response,Low,Enterprise,,26.5,33.0,0.24528301886792447,False
5001,CUST05827,Confluence,Open,Critical,Free,,13.0,12.5,-0.038461538461538436,False
5002,CUST07042,Trello,Pending Customer Response,Critical,Premium,,15.5,15.5,0.0,False
5003,CUST03754,Loom,Closed,Medium,Premium,3.0,27.0,21.5,-0.20370370370370372,True
5004,CUST02411,Bitbucket,Closed,Medium,Premium,5.0,15.5,17.0,0.09677419354838701,False
5005,CUST05510,Confluence,Open,Medium,Premium,,2.0,7.5,2.75,False
5006,CUST04343,Trello,Open,Medium,Standard,,21.5,16.5,-0.2325581395348837,True
5007,CUST04739,Loom,Open,High,Standard,,12.0,9.0,-0.25,True
5008,CUST00193,Trello,Pending Customer Response,Medium,Standard,,18.0,16.0,-0.11111111111111116,False
5009,CUST06218,Jira,Pending Customer Response,Critical,Standard,,3.0,7.0,1.3333333333333335,False
5010,CUST04271,Loom,Open,Medium,Free,,12.5,14.0,0.1200000000000001,False
5011,CUST00133,Confluence,Closed,Medium,Standard,4.0,19.5,16.5,-0.15384615384615385,False
5012,CUST03290,Jira,Closed,High,Standard,5.0,23.5,21.0,-0.1063829787234043,False
5013,CUST07420,Trello,Open,Critical,Enterprise,,17.5,20.0,0.1428571428571428,False
5014,CUST01755,Loom,Closed,Critical,Enterprise,1.0,21.5,20.5,-0.046511627906976716,False
5015,CUST00974,Bitbucket,Closed,High,Standard,4.0,19.0,22.5,0.18421052631578938,False
5016,CUST05576,Jira,Pending Customer Response,Low,Standard,,17.0,14.0,-0.17647058823529416,False
5017,CUST02615,Trello,Open,High,Free,,11.5,10.0,-0.13043478260869568,False
5018,CUST04491,Loom,Open,Low,Premium,,12.0,7.0,-0.41666666666666663,True
5019,CUST04781,Confluence,Closed,Critical,Free,1.0,22.0,14.0,-0.36363636363636365,True
5020,CUST05907,Bitbucket,Open,High,Standard,,8.5,12.5,0.47058823529411775,False
5021,CUST05051,Jira,Open,Low,Standard,,4.0,13.5,2.375,False
5022,CUST08198,Jira,Pending Customer Response,Critical,Standard,,10.0,13.0,0.30000000000000004,False
5023,CUST01336,Trello,Pending Customer Response,High,Premium,,21.0,15.5,-0.26190476190476186,True
5024,CUST05328,Loom,Pending Customer Response,High,Premium,,7.5,6.5,-0.1333333333333333,False
5025,CUST06811,Loom,Closed,Medium,Enterprise,3.0,41.0,42.0,0.024390243902439046,False
5026,CUST01767,Confluence,Pending Customer Response,Medium,Standard,,12.5,9.5,-0.24,True
5027,CUST07461,Trello,Pending Customer Response,Critical,Standard,,9.5,12.5,0.3157894736842106,False
5028,CUST01902,Trello,Open,High,Free,,12.5,7.0,-0.43999999999999995,True
5029,CUST07442,Confluence,Closed,Medium,Premium,4.0,12.0,14.0,0.16666666666666674,False
5030,CUST03787,Jira,Closed,High,Enterprise,4.0,28.5,31.0,0.08771929824561409,False
5031,CUST03804,Jira,Pending Customer Response,Medium,Premium,,62.5,65.0,0.040000000000000036,False
5032,CUST01054,Confluence,Open,Critical,Enterprise,,41.0,41.0,0.0,False
5033,CUST06133,Trello,Pending Customer Response,High,Standard,,20.0,20.5,0.02499999999999991,False
5034,CUST05659,Loom,Open,High,Enterprise,,32.0,31.5,-0.015625,False
5035,CUST03816,Confluence,Open,Medium,Enterprise,,21.0,21.5,0.023809523809523725,False
5036,CUST03248,Bitbucket,Open,High,Enterprise,,23.0,19.5,-0.15217391304347827,False
5037,CUST05598,Loom,Pending Customer Response,High,Premium,,25.0,20.5,-0.18000000000000005,False
5038,CUST06261,Bitbucket,Pending Customer Response,Medium,Premium,,23.5,20.5,-0.12765957446808507,False
5039,CUST04273,Trello,Pending Customer Response,High,Enterprise,,18.0,20.5,0.13888888888888884,False
5040,CUST01068,Loom,Pending Customer Response,Medium,Premium,,9.5,11.0,0.1578947368421053,False
5041,CUST01815,Trello,Closed,High,Premium,3.0,28.0,25.5,-0.0892857142857143,False
5042,CUST02752,Trello,Closed,Critical,Premium,1.0,20.5,22.0,0.07317073170731714,False
5043,CUST01560,Trello,Closed,Critical,Premium,2.0,19.5,20.5,0.05128205128205132,False
5044,CUST00760,Trello,Pending Customer Response,High,Enterprise,,25.5,24.5,-0.039215686274509776,False
5045,CUST01565,Bitbucket,Pending Customer Response,Medium,Enterprise,,22.5,19.0,-0.15555555555555556,False
5046,CUST04002,Bitbucket,Pending Customer Response,High,Free,,11.5,10.5,-0.08695652173913049,False
5047,CUST05811,Loom,Closed,Medium,Enterprise,3.0,13.5,14.5,0.07407407407407418,False
5048,CUST00146,Bitbucket,Closed,Low,Standard,4.0,14.0,15.5,0.1071428571428572,False
5049,CUST01015,Trello,Open,Low,Premium,,16.5,18.5,0.1212121212121211,False
5050,CUST03254,Confluence,Pending Customer Response,Critical,Enterprise,,39.5,40.5,0.025316455696202445,False
5051,CUST03911,Jira,Pending Customer Response,Critical,Free,,7.5,12.5,0.6666666666666667,False
5052,CUST07981,Bitbucket,Pending Customer Response,Critical,Enterprise,,52.5,53.0,0.00952380952380949,False
5053,CUST00566,Trello,Open,High,Enterprise,,21.5,20.5,-0.046511627906976716,False
5054,CUST03726,Bitbucket,Closed,Low,Premium,3.0,10.5,9.0,-0.1428571428571429,False
5055,CUST05020,Jira,Pending Customer Response,Low,Standard,,40.0,45.5,0.13749999999999996,False
5056,CUST05854,Loom,Pending Customer Response,Critical,Premium,,13.5,11.0,-0.18518518518518523,False
5057,CUST01217,Bitbucket,Open,Low,Standard,,15.0,12.0,-0.19999999999999996,False
5058,CUST02468,Loom,Pending Customer Response,Medium,Standard,,15.5,18.0,0.16129032258064524,False
5059,CUST04299,Bitbucket,Closed,Medium,Standard,2.0,11.0,7.0,-0.36363636363636365,True
5060,CUST02136,Bitbucket,Open,Critical,Premium,,25.0,22.0,-0.12,False
5061,CUST05149,Trello,Closed,Low,Standard,3.0,20.5,19.0,-0.07317073170731703,False
5062,CUST06219,Trello,Pending Customer Response,Low,Premium,,21.0,22.0,0.04761904761904767,False
5063,CUST05462,Bitbucket,Open,Low,Standard,,7.0,10.0,0.4285714285714286,False
5064,CUST02582,Loom,Open,Critical,Premium,,15.0,9.5,-0.3666666666666667,True
5065,CUST01465,Trello,Closed,Low,Standard,1.0,15.5,13.0,-0.16129032258064513,False
5066,CUST04925,Jira,Pending Customer Response,Low,Premium,,30.5,25.0,-0.180327868852459,False
5067,CUST04772,Jira,Pending Customer Response,Medium,Free,,13.5,15.5,0.14814814814814814,False
5068,CUST03787,Bitbucket,Pending Customer Response,Medium,Enterprise,,26.0,29.0,0.11538461538461542,False
5069,CUST02056,Loom,Open,Medium,Premium,,10.0,5.5,-0.44999999999999996,True
5070,CUST06452,Trello,Open,Medium,Premium,,31.0,33.0,0.06451612903225801,False
5071,CUST06995,Trello,Open,High,Free,,10.0,10.0,0.0,False
5072,CUST00936,Trello,Open,Medium,Standard,,20.5,13.5,-0.3414634146341463,True
5073,CUST03435,Loom,Open,Critical,Standard,,16.5,17.5,0.06060606060606055,False
5074,CUST03194,Loom,Pending Customer Response,High,Standard,,24.5,26.5,0.08163265306122458,False
5075,CUST06681,Jira,Closed,Medium,Standard,1.0,15.0,16.0,0.06666666666666665,False
5076,CUST03794,Bitbucket,Pending Customer Response,High,Premium,,13.0,12.0,-0.07692307692307687,False
5077,CUST07524,Confluence,Closed,Medium,Premium,4.0,19.5,22.0,0.1282051282051282,False
5078,CUST04885,Jira,Closed,Critical,Enterprise,3.0,19.5,19.5,0.0,False
5079,CUST06620,Bitbucket,Pending Customer Response,Low,Premium,,12.0,12.0,0.0,False
5080,CUST05733,Bitbucket,Open,Critical,Premium,,20.0,17.0,-0.15000000000000002,False
5081,CUST04669,Jira,Pending Customer Response,Medium,Premium,,21.5,19.0,-0.11627906976744184,False
5082,CUST03904,Bitbucket,Pending Customer Response,High,Standard,,25.5,29.0,0.13725490196078427,False
5083,CUST04724,Bitbucket,Closed,High,Standard,4.0,16.0,18.5,0.15625,False
5084,CUST06826,Loom,Pending Customer Response,High,Free,,10.0,10.5,0.050000000000000044,False
5085,CUST03311,Jira,Pending Customer Response,Medium,Free,,10.5,11.0,0.04761904761904767,False
5086,CUST01625,Bitbucket,Open,Low,Standard,,18.5,11.0,-0.4054054054054054,True
5087,CUST03240,Jira,Closed,High,Free,4.0,23.5,26.5,0.12765957446808507,False
5088,CUST07498,Trello,Pending Customer Response,Low,Standard,,4.5,7.0,0.5555555555555556,False
5089,CUST05283,Loom,Pending Customer Response,High,Standard,,3.5,7.0,1.0,False
5090,CUST04420,Confluence,Pending Customer Response,High,Standard,,16.5,14.5,-0.12121212121212122,False
5091,CUST02725,Loom,Pending Customer Response,Low,Standard,,11.0,11.0,0.0,False
5092,CUST02341,Confluence,Pending Customer Response,High,Standard,,10.0,6.5,-0.35,True
5093,CUST05479,Bitbucket,Closed,High,Enterprise,5.0,42.0,45.5,0.08333333333333326,False
5094,CUST02710,Loom,Pending Customer Response,Medium,Premium,,19.5,18.0,-0.07692307692307687,False
5095,CUST03627,Trello,Pending Customer Response,Critical,Standard,,13.0,10.0,-0.23076923076923073,True
5096,CUST04320,Loom,Pending Customer Response,High,Premium,,7.0,14.0,1.0,False
5097,CUST00621,Bitbucket,Pending Customer Response,Medium,Free,,11.0,7.5,-0.31818181818181823,True
5098,CUST00407,Jira,Open,Low,Free,,18.5,21.0,0.1351351351351351,False
5099,CUST00710,Trello,Closed,Critical,Free,5.0,8.0,6.0,-0.25,True
5100,CUST04210,Jira,Pending Customer Response,High,Standard,,22.5,18.5,-0.1777777777777778,False
5101,CUST00857,Jira,Open,Medium,Enterprise,,13.0,14.0,0.07692307692307687,False
5102,CUST05232,Confluence,Pending Customer Response,Critical,Premium,,20.0,14.0,-0.30000000000000004,True
5103,CUST04673,Loom,Closed,Medium,Enterprise,1.0,21.0,18.0,-0.1428571428571429,False
5104,CUST04971,Loom,Pending Customer Response,Low,Free,,10.5,8.0,-0.23809523809523814,True
5105,CUST07951,Bitbucket,Pending Customer Response,Low,Standard,,15.0,19.0,0.2666666666666666,False
5106,CUST01580,Confluence,Closed,Critical,Free,2.0,6.5,4.0,-0.3846153846153846,True
5107,CUST04514,Confluence,Open,Medium,Standard,,13.5,16.0,0.18518518518518512,False
5108,CUST03141,Bitbucket,Pending Customer Response,Medium,Standard,,8.5,7.5,-0.11764705882352944,False
5109,CUST05879,Bitbucket,Closed,High,Standard,4.0,21.5,25.5,0.18604651162790709,False
5110,CUST07757,Bitbucket,Open,High,Free,,6.5,8.0,0.23076923076923084,False
5111,CUST01683,Loom,Pending Customer Response,Critical,Premium,,7.5,5.5,-0.2666666666666667,True
5112,CUST05155,Loom,Closed,Medium,Standard,1.0,8.0,9.5,0.1875,False
5113,CUST05031,Loom,Closed,Medium,Standard,3.0,19.0,16.0,-0.1578947368421053,False
5114,CUST00032,Bitbucket,Closed,High,Standard,1.0,23.0,22.5,-0.021739130434782594,False
5115,CUST00848,Jira,Pending Customer Response,Low,Standard,,5.0,8.5,0.7,False
5116,CUST00562,Trello,Open,Low,Premium,,20.0,21.5,0.07499999999999996,False
5117,CUST01275,Jira,Open,Low,Standard,,11.5,7.0,-0.3913043478260869,True
5118,CUST01269,Bitbucket,Closed,High,Free,3.0,6.5,2.5,-0.6153846153846154,True
5119,CUST01525,Bitbucket,Closed,Medium,Standard,2.0,37.0,32.5,-0.1216216216216216,False
5120,CUST05147,Trello,Closed,High,Enterprise,3.0,17.0,15.5,-0.08823529411764708,False
5121,CUST01996,Jira,Pending Customer Response,Critical,Premium,,10.5,15.5,0.4761904761904763,False
